county,town,precinct,office,district,party,candidate,votes
Norfolk,Brookline,4,ELECTORS OF PRESIDENT AND VICE PRESIDENT,,Libertarian,JOHNSON and WELD,33
Norfolk,Brookline,5,ELECTORS OF PRESIDENT AND VICE PRESIDENT,,Libertarian,JOHNSON and WELD,40
Norfolk,Brookline,6,ELECTORS OF PRESIDENT AND VICE PRESIDENT,,Libertarian,JOHNSON and WELD,49
Norfolk,Brookline,7,ELECTORS OF PRESIDENT AND VICE PRESIDENT,,Libertarian,JOHNSON and WELD,54
Norfolk,Brookline,8,ELECTORS OF PRESIDENT AND VICE PRESIDENT,,Libertarian,JOHNSON and WELD,41
Norfolk,Brookline,9,ELECTORS OF PRESIDENT AND VICE PRESIDENT,,Libertarian,JOHNSON and WELD,34
Norfolk,Brookline,10,ELECTORS OF PRESIDENT AND VICE PRESIDENT,,Libertarian,JOHNSON and WELD,44
Norfolk,Brookline,11,ELECTORS OF PRESIDENT AND VICE PRESIDENT,,Libertarian,JOHNSON and WELD,24
Norfolk,Brookline,12,ELECTORS OF PRESIDENT AND VICE PRESIDENT,,Libertarian,JOHNSON and WELD,55
Norfolk,Brookline,13,ELECTORS OF PRESIDENT AND VICE PRESIDENT,,Libertarian,JOHNSON and WELD,57
Norfolk,Brookline,14,ELECTORS OF PRESIDENT AND VICE PRESIDENT,,Libertarian,JOHNSON and WELD,67
Norfolk,Brookline,15,ELECTORS OF PRESIDENT AND VICE PRESIDENT,,Libertarian,JOHNSON and WELD,66
Norfolk,Brookline,16,ELECTORS OF PRESIDENT AND VICE PRESIDENT,,Libertarian,JOHNSON and WELD,49
Norfolk,Brookline,1,ELECTORS OF PRESIDENT AND VICE PRESIDENT,,Green,STEIN and BARAKA,21
Norfolk,Brookline,2,ELECTORS OF PRESIDENT AND VICE PRESIDENT,,Green,STEIN and BARAKA,12
Norfolk,Brookline,3,ELECTORS OF PRESIDENT AND VICE PRESIDENT,,Green,STEIN and BARAKA,25
Norfolk,Brookline,4,ELECTORS OF PRESIDENT AND VICE PRESIDENT,,Green,STEIN and BARAKA,19
Norfolk,Brookline,5,ELECTORS OF PRESIDENT AND VICE PRESIDENT,,Green,STEIN and BARAKA,32
Norfolk,Brookline,6,ELECTORS OF PRESIDENT AND VICE PRESIDENT,,Green,STEIN and BARAKA,31
Norfolk,Brookline,7,ELECTORS OF PRESIDENT AND VICE PRESIDENT,,Green,STEIN and BARAKA,35
Norfolk,Brookline,8,ELECTORS OF PRESIDENT AND VICE PRESIDENT,,Green,STEIN and BARAKA,32
Norfolk,Brookline,9,ELECTORS OF PRESIDENT AND VICE PRESIDENT,,Green,STEIN and BARAKA,31
Norfolk,Brookline,10,ELECTORS OF PRESIDENT AND VICE PRESIDENT,,Green,STEIN and BARAKA,17
Norfolk,Brookline,11,ELECTORS OF PRESIDENT AND VICE PRESIDENT,,Green,STEIN and BARAKA,30
Norfolk,Brookline,12,ELECTORS OF PRESIDENT AND VICE PRESIDENT,,Green,STEIN and BARAKA,27
Norfolk,Brookline,13,ELECTORS OF PRESIDENT AND VICE PRESIDENT,,Green,STEIN and BARAKA,25
Norfolk,Brookline,14,ELECTORS OF PRESIDENT AND VICE PRESIDENT,,Green,STEIN and BARAKA,20
Norfolk,Brookline,15,ELECTORS OF PRESIDENT AND VICE PRESIDENT,,Green,STEIN and BARAKA,16
Norfolk,Brookline,16,ELECTORS OF PRESIDENT AND VICE PRESIDENT,,Green,STEIN and BARAKA,25
Norfolk,Brookline,1,ELECTORS OF PRESIDENT AND VICE PRESIDENT,,Republican,TRUMP and PENCE,173
Norfolk,Brookline,2,ELECTORS OF PRESIDENT AND VICE PRESIDENT,,Republican,TRUMP and PENCE,121
Norfolk,Brookline,3,ELECTORS OF PRESIDENT AND VICE PRESIDENT,,Republican,TRUMP and PENCE,172
Norfolk,Brookline,4,ELECTORS OF PRESIDENT AND VICE PRESIDENT,,Republican,TRUMP and PENCE,221
Norfolk,Brookline,5,ELECTORS OF PRESIDENT AND VICE PRESIDENT,,Republican,TRUMP and PENCE,205
Norfolk,Brookline,6,ELECTORS OF PRESIDENT AND VICE PRESIDENT,,Republican,TRUMP and PENCE,151
Norfolk,Brookline,7,ELECTORS OF PRESIDENT AND VICE PRESIDENT,,Republican,TRUMP and PENCE,153
Norfolk,Brookline,8,ELECTORS OF PRESIDENT AND VICE PRESIDENT,,Republican,TRUMP and PENCE,146
Norfolk,Brookline,9,ELECTORS OF PRESIDENT AND VICE PRESIDENT,,Republican,TRUMP and PENCE,159
Norfolk,Brookline,10,ELECTORS OF PRESIDENT AND VICE PRESIDENT,,Republican,TRUMP and PENCE,191
Norfolk,Brookline,11,ELECTORS OF PRESIDENT AND VICE PRESIDENT,,Republican,TRUMP and PENCE,183
Norfolk,Brookline,12,ELECTORS OF PRESIDENT AND VICE PRESIDENT,,Republican,TRUMP and PENCE,204
Norfolk,Brookline,13,ELECTORS OF PRESIDENT AND VICE PRESIDENT,,Republican,TRUMP and PENCE,184
Norfolk,Brookline,14,ELECTORS OF PRESIDENT AND VICE PRESIDENT,,Republican,TRUMP and PENCE,252
Norfolk,Brookline,15,ELECTORS OF PRESIDENT AND VICE PRESIDENT,,Republican,TRUMP and PENCE,390
Norfolk,Brookline,16,ELECTORS OF PRESIDENT AND VICE PRESIDENT,,Republican,TRUMP and PENCE,270
Norfolk,Brookline,1,REPRRESENTATIVE IN CONGRESS,4,,Blank votes,70
Norfolk,Brookline,2,REPRRESENTATIVE IN CONGRESS,4,,Blank votes,58
Norfolk,Brookline,3,REPRRESENTATIVE IN CONGRESS,4,,Blank votes,75
Norfolk,Brookline,4,REPRRESENTATIVE IN CONGRESS,4,,Blank votes,58
Norfolk,Brookline,5,REPRRESENTATIVE IN CONGRESS,4,,Blank votes,64
Norfolk,Brookline,6,REPRRESENTATIVE IN CONGRESS,4,,Blank votes,56
Norfolk,Brookline,7,REPRRESENTATIVE IN CONGRESS,4,,Blank votes,71
Norfolk,Brookline,8,REPRRESENTATIVE IN CONGRESS,4,,Blank votes,46
Norfolk,Brookline,9,REPRRESENTATIVE IN CONGRESS,4,,Blank votes,87
Norfolk,Brookline,10,REPRRESENTATIVE IN CONGRESS,4,,Blank votes,78
Norfolk,Brookline,11,REPRRESENTATIVE IN CONGRESS,4,,Blank votes,67
Norfolk,Brookline,12,REPRRESENTATIVE IN CONGRESS,4,,Blank votes,61
Norfolk,Brookline,13,REPRRESENTATIVE IN CONGRESS,4,,Blank votes,69
Norfolk,Brookline,14,REPRRESENTATIVE IN CONGRESS,4,,Blank votes,63
Norfolk,Brookline,15,REPRRESENTATIVE IN CONGRESS,4,,Blank votes,70
Norfolk,Brookline,16,REPRRESENTATIVE IN CONGRESS,4,,Blank votes,65
Norfolk,Brookline,1,REPRRESENTATIVE IN CONGRESS,4,,Write-ins,2
Norfolk,Brookline,2,REPRRESENTATIVE IN CONGRESS,4,,Write-ins,0
Norfolk,Brookline,3,REPRRESENTATIVE IN CONGRESS,4,,Write-ins,1
Norfolk,Brookline,4,REPRRESENTATIVE IN CONGRESS,4,,Write-ins,5
Norfolk,Brookline,5,REPRRESENTATIVE IN CONGRESS,4,,Write-ins,3
Norfolk,Brookline,6,REPRRESENTATIVE IN CONGRESS,4,,Write-ins,3
Norfolk,Brookline,7,REPRRESENTATIVE IN CONGRESS,4,,Write-ins,1
Norfolk,Brookline,8,REPRRESENTATIVE IN CONGRESS,4,,Write-ins,3
Norfolk,Brookline,9,REPRRESENTATIVE IN CONGRESS,4,,Write-ins,1
Norfolk,Brookline,10,REPRRESENTATIVE IN CONGRESS,4,,Write-ins,2
Norfolk,Brookline,11,REPRRESENTATIVE IN CONGRESS,4,,Write-ins,0
Norfolk,Brookline,12,REPRRESENTATIVE IN CONGRESS,4,,Write-ins,2
Norfolk,Brookline,13,REPRRESENTATIVE IN CONGRESS,4,,Write-ins,1
Norfolk,Brookline,14,REPRRESENTATIVE IN CONGRESS,4,,Write-ins,0
Norfolk,Brookline,15,REPRRESENTATIVE IN CONGRESS,4,,Write-ins,1
Norfolk,Brookline,16,REPRRESENTATIVE IN CONGRESS,4,,Write-ins,1
Norfolk,Brookline,1,REPRRESENTATIVE IN CONGRESS,4,Democrat,"JOSEPH P. KENNEDY, III",1521
Norfolk,Brookline,2,REPRRESENTATIVE IN CONGRESS,4,Democrat,"JOSEPH P. KENNEDY, III",1077
Norfolk,Brookline,3,REPRRESENTATIVE IN CONGRESS,4,Democrat,"JOSEPH P. KENNEDY, III",1596
Norfolk,Brookline,4,REPRRESENTATIVE IN CONGRESS,4,Democrat,"JOSEPH P. KENNEDY, III",1488
Norfolk,Brookline,5,REPRRESENTATIVE IN CONGRESS,4,Democrat,"JOSEPH P. KENNEDY, III",1696
Norfolk,Brookline,6,REPRRESENTATIVE IN CONGRESS,4,Democrat,"JOSEPH P. KENNEDY, III",1761
Norfolk,Brookline,7,REPRRESENTATIVE IN CONGRESS,4,Democrat,"JOSEPH P. KENNEDY, III",1510
Norfolk,Brookline,8,REPRRESENTATIVE IN CONGRESS,4,Democrat,"JOSEPH P. KENNEDY, III",1672
Norfolk,Brookline,9,REPRRESENTATIVE IN CONGRESS,4,Democrat,"JOSEPH P. KENNEDY, III",1567
Norfolk,Brookline,10,REPRRESENTATIVE IN CONGRESS,4,Democrat,"JOSEPH P. KENNEDY, III",1555
Norfolk,Brookline,11,REPRRESENTATIVE IN CONGRESS,4,Democrat,"JOSEPH P. KENNEDY, III",1629
Norfolk,Brookline,12,REPRRESENTATIVE IN CONGRESS,4,Democrat,"JOSEPH P. KENNEDY, III",1891
Norfolk,Brookline,13,REPRRESENTATIVE IN CONGRESS,4,Democrat,"JOSEPH P. KENNEDY, III",1630
Norfolk,Brookline,14,REPRRESENTATIVE IN CONGRESS,4,Democrat,"JOSEPH P. KENNEDY, III",1652
Norfolk,Brookline,15,REPRRESENTATIVE IN CONGRESS,4,Democrat,"JOSEPH P. KENNEDY, III",1466
Norfolk,Brookline,16,REPRRESENTATIVE IN CONGRESS,4,Democrat,"JOSEPH P. KENNEDY, III",1358
Norfolk,Brookline,1,REPRRESENTATIVE IN CONGRESS,4,Republican,DAVID A. ROSA,209
Norfolk,Brookline,2,REPRRESENTATIVE IN CONGRESS,4,Republican,DAVID A. ROSA,130
Norfolk,Brookline,3,REPRRESENTATIVE IN CONGRESS,4,Republican,DAVID A. ROSA,229
Norfolk,Brookline,4,REPRRESENTATIVE IN CONGRESS,4,Republican,DAVID A. ROSA,195
Norfolk,Brookline,5,REPRRESENTATIVE IN CONGRESS,4,Republican,DAVID A. ROSA,204
Norfolk,Brookline,6,REPRRESENTATIVE IN CONGRESS,4,Republican,DAVID A. ROSA,169
Norfolk,Brookline,7,REPRRESENTATIVE IN CONGRESS,4,Republican,DAVID A. ROSA,188
Norfolk,Brookline,8,REPRRESENTATIVE IN CONGRESS,4,Republican,DAVID A. ROSA,166
Norfolk,Brookline,9,REPRRESENTATIVE IN CONGRESS,4,Republican,DAVID A. ROSA,155
Norfolk,Brookline,10,REPRRESENTATIVE IN CONGRESS,4,Republican,DAVID A. ROSA,204
Norfolk,Brookline,11,REPRRESENTATIVE IN CONGRESS,4,Republican,DAVID A. ROSA,211
Norfolk,Brookline,12,REPRRESENTATIVE IN CONGRESS,4,Republican,DAVID A. ROSA,263
Norfolk,Brookline,13,REPRRESENTATIVE IN CONGRESS,4,Republican,DAVID A. ROSA,243
Norfolk,Brookline,14,REPRRESENTATIVE IN CONGRESS,4,Republican,DAVID A. ROSA,293
Norfolk,Brookline,15,REPRRESENTATIVE IN CONGRESS,4,Republican,DAVID A. ROSA,415
Norfolk,Brookline,16,REPRRESENTATIVE IN CONGRESS,4,Republican,DAVID A. ROSA,253
Norfolk,Brookline,1,COUNCILLOR,3,,Blank votes,457
Norfolk,Brookline,2,COUNCILLOR,3,,Blank votes,277
Norfolk,Brookline,3,COUNCILLOR,3,,Blank votes,432
Norfolk,Brookline,4,COUNCILLOR,3,,Blank votes,389
Norfolk,Brookline,5,COUNCILLOR,3,,Blank votes,486
Norfolk,Brookline,6,COUNCILLOR,3,,Blank votes,492
Norfolk,Brookline,7,COUNCILLOR,3,,Blank votes,383
Norfolk,Brookline,8,COUNCILLOR,3,,Blank votes,404
Norfolk,Brookline,9,COUNCILLOR,3,,Blank votes,436
Norfolk,Brookline,10,COUNCILLOR,3,,Blank votes,422
Norfolk,Brookline,11,COUNCILLOR,3,,Blank votes,422
Norfolk,Brookline,12,COUNCILLOR,3,,Blank votes,569
Norfolk,Brookline,13,COUNCILLOR,3,,Blank votes,484
Norfolk,Brookline,14,COUNCILLOR,3,,Blank votes,516
Norfolk,Brookline,15,COUNCILLOR,3,,Blank votes,626
Norfolk,Brookline,16,COUNCILLOR,3,,Blank votes,484
Norfolk,Brookline,1,COUNCILLOR,3,,Write-ins,9
Norfolk,Brookline,2,COUNCILLOR,3,,Write-ins,4
Norfolk,Brookline,3,COUNCILLOR,3,,Write-ins,16
Norfolk,Brookline,4,COUNCILLOR,3,,Write-ins,8
Norfolk,Brookline,5,COUNCILLOR,3,,Write-ins,6
Norfolk,Brookline,6,COUNCILLOR,3,,Write-ins,6
Norfolk,Brookline,7,COUNCILLOR,3,,Write-ins,7
Norfolk,Brookline,8,COUNCILLOR,3,,Write-ins,10
Norfolk,Brookline,9,COUNCILLOR,3,,Write-ins,8
Norfolk,Brookline,10,COUNCILLOR,3,,Write-ins,8
Norfolk,Brookline,11,COUNCILLOR,3,,Write-ins,5
Norfolk,Brookline,12,COUNCILLOR,3,,Write-ins,29
Norfolk,Brookline,13,COUNCILLOR,3,,Write-ins,11
Norfolk,Brookline,14,COUNCILLOR,3,,Write-ins,9
Norfolk,Brookline,15,COUNCILLOR,3,,Write-ins,2
Norfolk,Brookline,16,COUNCILLOR,3,,Write-ins,2
Norfolk,Brookline,1,COUNCILLOR,3,Democrat,MARILYN M. PETITTO DEVANEY,1336
Norfolk,Brookline,2,COUNCILLOR,3,Democrat,MARILYN M. PETITTO DEVANEY,984
Norfolk,Brookline,3,COUNCILLOR,3,Democrat,MARILYN M. PETITTO DEVANEY,1453
Norfolk,Brookline,4,COUNCILLOR,3,Democrat,MARILYN M. PETITTO DEVANEY,1349
Norfolk,Brookline,5,COUNCILLOR,3,Democrat,MARILYN M. PETITTO DEVANEY,1475
Norfolk,Brookline,6,COUNCILLOR,3,Democrat,MARILYN M. PETITTO DEVANEY,1491
Norfolk,Brookline,7,COUNCILLOR,3,Democrat,MARILYN M. PETITTO DEVANEY,1380
Norfolk,Brookline,8,COUNCILLOR,3,Democrat,MARILYN M. PETITTO DEVANEY,1473
Norfolk,Brookline,9,COUNCILLOR,3,Democrat,MARILYN M. PETITTO DEVANEY,1366
Norfolk,Brookline,10,COUNCILLOR,3,Democrat,MARILYN M. PETITTO DEVANEY,1409
Norfolk,Brookline,11,COUNCILLOR,3,Democrat,MARILYN M. PETITTO DEVANEY,1480
Norfolk,Brookline,12,COUNCILLOR,3,Democrat,MARILYN M. PETITTO DEVANEY,1619
Norfolk,Brookline,13,COUNCILLOR,3,Democrat,MARILYN M. PETITTO DEVANEY,1448
Norfolk,Brookline,14,COUNCILLOR,3,Democrat,MARILYN M. PETITTO DEVANEY,1483
Norfolk,Brookline,15,COUNCILLOR,3,Democrat,MARILYN M. PETITTO DEVANEY,1324
Norfolk,Brookline,16,COUNCILLOR,3,Democrat,MARILYN M. PETITTO DEVANEY,1191
Norfolk,Brookline,1,SENATOR IN GENERAL COURT,1ST MIDDLESEX & NORFOLK,,Blank votes,498
Norfolk,Brookline,2,SENATOR IN GENERAL COURT,1ST MIDDLESEX & NORFOLK,,Blank votes,304
Norfolk,Brookline,3,SENATOR IN GENERAL COURT,1ST MIDDLESEX & NORFOLK,,Blank votes,491
Norfolk,Brookline,4,SENATOR IN GENERAL COURT,1ST MIDDLESEX & NORFOLK,,Blank votes,454
Norfolk,Brookline,5,SENATOR IN GENERAL COURT,1ST MIDDLESEX & NORFOLK,,Blank votes,513
Norfolk,Brookline,6,SENATOR IN GENERAL COURT,1ST MIDDLESEX & NORFOLK,,Blank votes,494
Norfolk,Brookline,7,SENATOR IN GENERAL COURT,1ST MIDDLESEX & NORFOLK,,Blank votes,455
Norfolk,Brookline,8,SENATOR IN GENERAL COURT,1ST MIDDLESEX & NORFOLK,,Blank votes,421
Norfolk,Brookline,9,SENATOR IN GENERAL COURT,1ST MIDDLESEX & NORFOLK,,Blank votes,476
Norfolk,Brookline,10,SENATOR IN GENERAL COURT,1ST MIDDLESEX & NORFOLK,,Blank votes,489
Norfolk,Brookline,11,SENATOR IN GENERAL COURT,1ST MIDDLESEX & NORFOLK,,Blank votes,457
Norfolk,Brookline,12,SENATOR IN GENERAL COURT,1ST MIDDLESEX & NORFOLK,,Blank votes,585
Norfolk,Brookline,13,SENATOR IN GENERAL COURT,1ST MIDDLESEX & NORFOLK,,Blank votes,501
Norfolk,Brookline,14,SENATOR IN GENERAL COURT,1ST MIDDLESEX & NORFOLK,,Blank votes,592
Norfolk,Brookline,15,SENATOR IN GENERAL COURT,1ST MIDDLESEX & NORFOLK,,Blank votes,663
Norfolk,Brookline,16,SENATOR IN GENERAL COURT,1ST MIDDLESEX & NORFOLK,,Blank votes,508
Norfolk,Brookline,1,SENATOR IN GENERAL COURT,1ST MIDDLESEX & NORFOLK,,Write-ins,5
Norfolk,Brookline,2,SENATOR IN GENERAL COURT,1ST MIDDLESEX & NORFOLK,,Write-ins,3
Norfolk,Brookline,3,SENATOR IN GENERAL COURT,1ST MIDDLESEX & NORFOLK,,Write-ins,8
Norfolk,Brookline,4,SENATOR IN GENERAL COURT,1ST MIDDLESEX & NORFOLK,,Write-ins,2
Norfolk,Brookline,5,SENATOR IN GENERAL COURT,1ST MIDDLESEX & NORFOLK,,Write-ins,5
Norfolk,Brookline,6,SENATOR IN GENERAL COURT,1ST MIDDLESEX & NORFOLK,,Write-ins,8
Norfolk,Brookline,7,SENATOR IN GENERAL COURT,1ST MIDDLESEX & NORFOLK,,Write-ins,4
Norfolk,Brookline,8,SENATOR IN GENERAL COURT,1ST MIDDLESEX & NORFOLK,,Write-ins,6
Norfolk,Brookline,9,SENATOR IN GENERAL COURT,1ST MIDDLESEX & NORFOLK,,Write-ins,2
Norfolk,Brookline,10,SENATOR IN GENERAL COURT,1ST MIDDLESEX & NORFOLK,,Write-ins,1
Norfolk,Brookline,11,SENATOR IN GENERAL COURT,1ST MIDDLESEX & NORFOLK,,Write-ins,6
Norfolk,Brookline,12,SENATOR IN GENERAL COURT,1ST MIDDLESEX & NORFOLK,,Write-ins,18
Norfolk,Brookline,13,SENATOR IN GENERAL COURT,1ST MIDDLESEX & NORFOLK,,Write-ins,6
Norfolk,Brookline,14,SENATOR IN GENERAL COURT,1ST MIDDLESEX & NORFOLK,,Write-ins,10
Norfolk,Brookline,15,SENATOR IN GENERAL COURT,1ST MIDDLESEX & NORFOLK,,Write-ins,2
Norfolk,Brookline,16,SENATOR IN GENERAL COURT,1ST MIDDLESEX & NORFOLK,,Write-ins,1
Norfolk,Brookline,1,SENATOR IN GENERAL COURT,1ST MIDDLESEX & NORFOLK,Democrat,CYNTHIA STONE CREEM,1299
Norfolk,Brookline,2,SENATOR IN GENERAL COURT,1ST MIDDLESEX & NORFOLK,Democrat,CYNTHIA STONE CREEM,958
Norfolk,Brookline,3,SENATOR IN GENERAL COURT,1ST MIDDLESEX & NORFOLK,Democrat,CYNTHIA STONE CREEM,1402
Norfolk,Brookline,4,SENATOR IN GENERAL COURT,1ST MIDDLESEX & NORFOLK,Democrat,CYNTHIA STONE CREEM,1290
Norfolk,Brookline,5,SENATOR IN GENERAL COURT,1ST MIDDLESEX & NORFOLK,Democrat,CYNTHIA STONE CREEM,1449
Norfolk,Brookline,6,SENATOR IN GENERAL COURT,1ST MIDDLESEX & NORFOLK,Democrat,CYNTHIA STONE CREEM,1487
Norfolk,Brookline,7,SENATOR IN GENERAL COURT,1ST MIDDLESEX & NORFOLK,Democrat,CYNTHIA STONE CREEM,1311
Norfolk,Brookline,8,SENATOR IN GENERAL COURT,1ST MIDDLESEX & NORFOLK,Democrat,CYNTHIA STONE CREEM,1460
Norfolk,Brookline,9,SENATOR IN GENERAL COURT,1ST MIDDLESEX & NORFOLK,Democrat,CYNTHIA STONE CREEM,1332
Norfolk,Brookline,10,SENATOR IN GENERAL COURT,1ST MIDDLESEX & NORFOLK,Democrat,CYNTHIA STONE CREEM,1349
Norfolk,Brookline,11,SENATOR IN GENERAL COURT,1ST MIDDLESEX & NORFOLK,Democrat,CYNTHIA STONE CREEM,1444
Norfolk,Brookline,12,SENATOR IN GENERAL COURT,1ST MIDDLESEX & NORFOLK,Democrat,CYNTHIA STONE CREEM,1614
Norfolk,Brookline,13,SENATOR IN GENERAL COURT,1ST MIDDLESEX & NORFOLK,Democrat,CYNTHIA STONE CREEM,1436
Norfolk,Brookline,14,SENATOR IN GENERAL COURT,1ST MIDDLESEX & NORFOLK,Democrat,CYNTHIA STONE CREEM,1406
Norfolk,Brookline,15,SENATOR IN GENERAL COURT,1ST MIDDLESEX & NORFOLK,Democrat,CYNTHIA STONE CREEM,1287
Norfolk,Brookline,16,SENATOR IN GENERAL COURT,1ST MIDDLESEX & NORFOLK,Democrat,CYNTHIA STONE CREEM,1168
Norfolk,Brookline,1,REP. IN GENERAL COURT,18TH SUFFOLK,,Blank votes,442
Norfolk,Brookline,2,REP. IN GENERAL COURT,18TH SUFFOLK,,Blank votes,0
Norfolk,Brookline,3,REP. IN GENERAL COURT,18TH SUFFOLK,,Blank votes,0
Norfolk,Brookline,4,REP. IN GENERAL COURT,18TH SUFFOLK,,Blank votes,0
Norfolk,Brookline,5,REP. IN GENERAL COURT,18TH SUFFOLK,,Blank votes,0
Norfolk,Brookline,6,REP. IN GENERAL COURT,18TH SUFFOLK,,Blank votes,0
Norfolk,Brookline,7,REP. IN GENERAL COURT,18TH SUFFOLK,,Blank votes,0
Norfolk,Brookline,8,REP. IN GENERAL COURT,18TH SUFFOLK,,Blank votes,0
Norfolk,Brookline,9,REP. IN GENERAL COURT,18TH SUFFOLK,,Blank votes,0
Norfolk,Brookline,10,REP. IN GENERAL COURT,18TH SUFFOLK,,Blank votes,0
